timestamp,scenario,actual_price,forecast_price,baseline_load,inflexible_load,shifted_out,shifted_in,shifted_total_load,target_hour_idx,wait_hours,shift_score,timeslot_shiftability,flex_short_flex_load,shift_out_short_flex,flex_day_flex_load,shift_out_day_flex,flex_multi_day_flex_load,shift_out_multi_day_flex,target_timestamp
2026-01-22 12:00:00,conservative,575.9565082500001,571.6851236993613,3997.2878330000003,3277.77602306,1.78084967558112,1.0722086452684385,3996.5791919696876,839,11.0,28.714183966198593,0.5,239.83726998,0.6332146488942458,319.78302664000006,0.7459935329785178,159.89151332000003,0.4016414937083564,2026-01-22 23:00:00
2026-01-22 13:00:00,conservative,549.7970495,553.4059184513569,3994.692186,3275.6475925199998,0.5947665333861736,0.0,3994.097419466614,830,1.0,9.135847882033575,0.5,239.68153116,0.2737041363555573,319.57537488,0.21093673048093756,159.78768744,0.11012566654967865,2026-01-22 14:00:00
2026-01-22 14:00:00,conservative,522.0317797499999,537.4649447717624,3950.229584,3239.18825888,0.0,0.9069187852498031,3951.13650278525,-1,0.0,0.0,0.5,237.01377504,0.0,316.01836672,0.0,158.00918336,0.0,
2026-01-22 15:00:00,conservative,679.38071825,700.7291645926666,3848.020086,3155.3764705199997,5.786968964108405,0.0,3842.2331170358916,838,7.0,119.47474884479394,0.5,230.88120515999998,0.3900113771252047,307.84160688000003,3.7936995263229045,153.92080344000001,1.6032580606602955,2026-01-22 22:00:00
2026-01-22 16:00:00,conservative,755.618496,721.8792332448639,3879.698944,3181.35313408,3.138220960144817,0.0,3876.5607230398555,838,6.0,189.5051420071945,0.15,232.78193664,0.42947478212492024,310.37591552000004,1.9437604803071957,155.18795776000002,0.7649856977127013,2026-01-22 22:00:00
2026-01-22 17:00:00,conservative,721.6914755,675.6680503779313,3750.779121,3075.63887922,2.7710665393893796,0.0,3748.0080544606108,838,5.0,162.6349621868274,0.15,225.04674726,0.4034762567360441,300.06232968,1.731370951643663,150.03116484,0.6362193310096729,2026-01-22 22:00:00
2026-01-22 18:00:00,conservative,691.5735435,729.9038481569553,3633.876228,2979.77850696,2.421927660206657,0.0,3631.4543003397935,838,4.0,138.11805100964094,0.15,218.03257367999998,0.36821324964220387,290.71009824000004,1.529266110393211,145.35504912000002,0.524448300171242,2026-01-22 22:00:00
2026-01-22 19:00:00,conservative,624.5410467500001,634.5104671093878,3456.7033300000003,2834.4967306,1.4244399793435862,1.222962415986169,3456.501852436643,839,4.0,77.87835514288538,0.15,207.4021998,0.2610589762074777,276.53626640000004,0.8811552226193684,138.26813320000002,0.2822257805167402,2026-01-22 23:00:00
2026-01-22 20:00:00,conservative,620.2838495,597.8292534033034,3603.817399,2955.13026718,1.586663428476785,0.0,3602.2307355715234,839,3.0,75.44232489332877,0.15,216.22904394,0.3483688499837116,288.30539192000003,0.9532341357498186,144.15269596000002,0.28506044274325476,2026-01-22 23:00:00
2026-01-22 21:00:00,conservative,586.1327615,632.6673207656758,3350.41073,2747.3367986,2.531784968164452,0.0,3347.8789450318354,839,2.0,44.154356264946294,0.4,201.0246438,0.6577164004266408,268.0328584,1.4600559005102425,134.0164292,0.4140126672275687,2026-01-22 23:00:00
2026-01-22 22:00:00,conservative,538.481806,541.9520450287857,3212.015976,2633.85310032,0.0,34.25167870540238,3246.2676547054025,-1,0.0,0.0,0.4,192.72095856,0.0,256.96127808,0.0,128.48063904,0.0,
2026-01-22 23:00:00,conservative,504.79751624999994,540.1764317719147,3207.180083,2629.88766806,0.0,2.7247956778560156,3209.9048786778562,-1,0.0,0.0,0.4,192.43080498,0.0,256.57440664,0.0,128.28720332,0.0,
2026-01-23 00:00:00,conservative,649.7308625000001,651.7564169423033,3326.868859,2728.03246438,4.297022558492661,0.0,3322.5718364415075,843,3.0,60.92940944146395,0.6,199.61213154,0.787404059671007,266.14950872000003,2.6590667370500642,133.07475436000001,0.8505517617715903,2026-01-23 03:00:00
2026-01-23 01:00:00,conservative,621.21947275,683.0419104964596,3388.13798,2778.2731436,2.7584111411514876,0.0,3385.3795688588484,843,2.0,34.766822991864565,0.6,203.2882788,0.605489486566596,271.0510384,1.6583360818005457,135.5255192,0.49458557278434584,2026-01-23 03:00:00
2026-01-23 02:00:00,conservative,604.93793775,657.5981630232961,3398.975324,2787.15976568,1.7310510403189987,0.0,3397.244272959681,843,1.0,19.510020398375673,0.6,203.93851944,0.4510392285168673,271.91802592,1.0015197375563103,135.95901296,0.27849207424582095,2026-01-23 03:00:00
2026-01-23 03:00:00,conservative,592.5027132499999,585.0337887956277,3428.7171129999997,2811.5480326599995,0.11842619371284793,8.786484739963146,3437.38517154625,865,22.0,2.9933753509574372,0.6,205.72302677999997,0.03967521260064503,274.29736904,0.035644643061106145,137.14868452,0.04310633805109676,2026-01-24 01:00:00
2026-01-23 04:00:00,conservative,561.6200484999999,590.7671770286306,3493.777163,2864.89727366,0.0,0.03967521260064503,3493.816838212601,-1,0.0,0.0,0.6,209.62662978,0.0,279.50217304,0.0,139.75108652,0.0,
2026-01-23 05:00:00,conservative,575.0261855,594.3874639875544,3370.75065,2764.015533,0.0,0.0,3370.75065,-1,0.0,0.0,0.6,202.245039,0.0,269.660052,0.0,134.830026,0.0,
2026-01-23 06:00:00,conservative,600.4941135,641.5530602259705,3565.270293,2923.52164026,0.13072982128638339,0.0,3565.1395631787136,865,19.0,8.643485581719679,0.3,213.91621758,0.0,285.22162344000003,0.06601669415713159,142.61081172000002,0.06471312712925181,2026-01-24 01:00:00
2026-01-23 07:00:00,conservative,763.0295245,734.0818206825968,3731.755871,3060.0398142199997,3.381934612379446,0.0,3728.3739363876202,865,18.0,122.21520397589737,0.3,223.90535225999997,0.3957369133675643,298.54046968,2.0320696614606497,149.27023484,0.9541280375512323,2026-01-24 01:00:00
2026-01-23 08:00:00,conservative,892.833787,913.4153307999532,3593.037412,2946.2906778399997,7.491908325350853,0.0,3585.5455036746494,852,4.0,217.33673682463498,0.3,215.58224472,1.1446440752894194,287.44299296,4.726863024556587,143.72149648,1.6204012255048468,2026-01-23 12:00:00
2026-01-23 09:00:00,conservative,902.84171275,934.5944473554877,3542.4021860000003,2904.76979252,14.299971336375734,0.0,3528.1022146636246,852,3.0,231.15233967162953,0.5,212.54413116,2.6424805495186816,283.39217488,8.830020882070988,141.69608744,2.827469904786064,2026-01-23 12:00:00
2026-01-23 10:00:00,conservative,836.46453975,783.7023551573066,3510.5896970000003,2878.6835515400003,11.8452567182882,0.0,3498.7444402817123,865,15.0,184.17456745834338,0.5,210.63538182000002,2.579227480626117,280.84717576,7.022453054420003,140.42358788,2.243576183242078,2026-01-24 01:00:00
2026-01-23 11:00:00,conservative,747.8682777500001,712.3705223700268,3472.713021,2847.6246772199997,5.333531974132607,0.0,3467.3794890258673,865,14.0,120.9355261464984,0.5,208.36278126,1.7430470037410626,277.81704168,2.126036665986408,138.90852084,1.4644483044051368,2026-01-24 01:00:00
2026-01-23 12:00:00,conservative,718.572676,657.395710667197,3424.569187,2808.14673334,3.2913308370453196,35.56441377534198,3456.842269938297,865,13.0,100.79016564509115,0.5,205.47415121999998,0.21204258407831494,273.96553496,1.8743404161859072,136.98276748,1.2049478367810977,2026-01-24 01:00:00
2026-01-23 13:00:00,conservative,715.51054775,707.4283427166632,3354.04509,2750.3169737999997,3.1581975348281226,0.21204258407831494,3351.0989350492505,865,12.0,100.41750665703172,0.5,201.2427054,0.021030022687268158,268.3236072,1.9613748275314125,134.1618036,1.175792684609442,2026-01-24 01:00:00
