timestamp,scenario,actual_price,forecast_price,baseline_load,inflexible_load,shifted_out,shifted_in,shifted_total_load,target_hour_idx,wait_hours,shift_score,timeslot_shiftability,flex_short_flex_load,shift_out_short_flex,flex_day_flex_load,shift_out_day_flex,flex_multi_day_flex_load,shift_out_multi_day_flex,target_timestamp
2025-12-19 00:00:00,optimistic,73.516608,151.00516193542185,3605.324047,2091.08794726,12.782755705476653,0.0,3592.5412912945235,5,5.0,15.922816111217456,0.6,504.74536658000005,3.029586437724444,576.85184752,6.137469582976014,432.63888564,3.6156996847761946,2025-12-19 05:00:00
2025-12-19 01:00:00,optimistic,43.762554,90.25898740424682,3868.834526,2243.92402508,6.76701248383241,0.0,3862.0675135161678,4,3.0,7.230877111909835,0.6,541.6368336400001,1.8471607834423152,619.01352416,3.1575165412897035,464.26014312,1.7623351591003913,2025-12-19 04:00:00
2025-12-19 02:00:00,optimistic,32.350296,63.71987078578155,3809.755944,2209.6584475199998,0.0,0.0,3809.755944,-1,0.0,0.0,0.6,533.3658321600001,0.0,609.56095104,0.0,457.17071328,0.0,
2025-12-19 03:00:00,optimistic,26.261268,43.938011909658236,3814.2640050000005,2212.2731229,0.0,0.0,3814.2640050000005,-1,0.0,0.0,0.6,533.9969607000002,0.0,610.2822408000001,0.0,457.7116806,0.0,
2025-12-19 04:00:00,optimistic,30.127614,36.35603658441386,3628.1016170000003,2104.29893786,0.0,6.76701248383241,3634.8686294838326,-1,0.0,0.0,0.6,507.9342263800001,0.0,580.49625872,0.0,435.37219404,0.0,
2025-12-19 05:00:00,optimistic,68.60429400000001,56.94396943596073,3331.6494279999997,1932.3566682399996,0.0,12.782755705476653,3344.4321837054763,-1,0.0,0.0,0.6,466.43091992,0.0,533.06390848,0.0,399.79793135999995,0.0,
2025-12-19 06:00:00,optimistic,233.77384625000002,136.7595555225083,3006.963525,1744.0388444999999,10.038369739662496,0.0,2996.9251552603378,24,18.0,48.369677214476646,0.3,420.97489350000006,0.0,481.114164,5.467736446842624,360.835623,4.570633292819873,2025-12-20 00:00:00
2025-12-19 07:00:00,optimistic,377.837266,237.48082946910657,3138.483303,1820.3203157399998,44.82948951534887,0.0,3093.653813484651,24,17.0,174.50288113759476,0.3,439.38766242,7.293755041077082,502.15732848,20.800996117782343,376.61799636,16.73473835648944,2025-12-20 00:00:00
2025-12-19 08:00:00,optimistic,445.7317975,320.9288632674283,3281.613261,1903.3356913799998,63.24533485027892,7.293755041077082,3225.661681190798,24,16.0,235.64173616535146,0.3,459.42585654000004,10.494277433940136,525.05812176,29.685440050784102,393.79359131999996,23.06561736555469,2025-12-20 00:00:00
2025-12-19 09:00:00,optimistic,464.52186,367.18360012458203,3215.1992120000004,1864.8155429600001,108.10580730571934,10.494277433940136,3117.5876821282213,24,15.0,254.19972117704967,0.5,450.1278896800001,14.505072319055223,514.43187392,53.31530657273905,385.82390544000003,40.285428413925075,2025-12-20 00:00:00
2025-12-19 10:00:00,optimistic,469.0792975,408.49303037982565,3202.467313,1857.43104154,60.51460852093766,0.0,3141.9527044790625,26,16.0,233.38014444047357,0.5,448.34542382000006,17.24772922808693,512.3947700800001,6.0741033830628055,384.29607756,37.192775909787926,2025-12-20 02:00:00
2025-12-19 11:00:00,optimistic,472.62811375,389.6960102086607,3161.184896,1833.48723968,105.74345165180435,31.752801547142152,3087.194245895338,26,15.0,238.40219137389815,0.5,442.56588544000005,18.919128964077967,505.78958336000005,49.40485212339564,379.34218752000004,37.41947056433074,2025-12-20 02:00:00
2025-12-19 12:00:00,optimistic,462.5233105,384.2771623725362,3058.465123,1773.90977134,89.38192724059321,18.919128964077967,2988.002324723485,26,14.0,231.28291684058598,0.5,428.18511722000005,13.399025838107523,489.35441968,47.65256274351564,367.01581475999996,28.33033865897005,2025-12-20 02:00:00
2025-12-19 13:00:00,optimistic,458.731676,402.3397800389192,3001.023889,1740.5938556199999,91.0831799703509,0.0,2909.940709029649,25,12.0,208.46014576696922,0.5,420.14334446000004,14.04127534995993,480.16382224,45.58160773692307,360.12286668,31.460296883467905,2025-12-20 01:00:00
2025-12-19 14:00:00,optimistic,469.84508800000003,389.8801509203025,2936.925435,1703.4167522999999,93.8679448709432,27.44030118806745,2870.497791317124,25,11.0,220.31174339851037,0.5,411.1695609000001,13.246351451468888,469.90806960000003,48.24077924397306,352.4310522,32.38081417550125,2025-12-20 01:00:00
2025-12-19 15:00:00,optimistic,549.955034,403.49726842701034,3037.017339,1761.47005662,141.81755317009598,13.246351451468888,2908.446137281373,25,10.0,296.03210681983336,0.5,425.18242746000004,31.3008877974204,485.92277424,67.12998330908079,364.44208068,43.38668206359478,2025-12-20 01:00:00
2025-12-19 16:00:00,optimistic,602.70170425,395.2710280154181,3000.074526,1740.0432250799997,49.767268635484385,31.3008877974204,2981.6081451619357,25,9.0,347.49226833261133,0.15,420.01043364000003,11.805624626861656,480.01192416,23.30577854448652,360.00894311999997,14.655865464136205,2025-12-20 01:00:00
2025-12-19 17:00:00,optimistic,607.74475825,486.1396652927368,3075.6760830000003,1783.89212814,44.71283639685822,0.0,3030.963246603142,25,8.0,355.0137658088362,0.15,430.5946516200001,13.690625049577724,492.1081732800001,15.741851165536588,369.08112996,15.280360181743912,2025-12-20 01:00:00
2025-12-19 18:00:00,optimistic,550.459351,478.32616386432437,3073.051817,1782.3700538599999,47.897095560900624,0.0,3025.1547214390994,25,7.0,303.6996722607124,0.15,430.22725438000003,12.81996195540621,491.68829072,21.62157313536356,368.76621804,13.455560470130859,2025-12-20 01:00:00
2025-12-19 19:00:00,optimistic,389.6043945,464.7393195681597,2872.7645380000004,1666.20343204,23.594331463862343,0.0,2849.170206536138,25,6.0,152.822720136898,0.15,402.18703532000006,5.696927000926376,459.6423260800001,11.143051512277069,344.73174456000004,6.754352950658897,2025-12-20 01:00:00
2025-12-19 20:00:00,optimistic,410.635826,401.8920207783786,2767.861198,1605.35949484,24.20305064867417,0.0,2743.658147351326,27,7.0,165.75907397425092,0.15,387.50056772000005,7.31162044727475,442.85779168,9.861443163125585,332.14334376,7.029987038273839,2025-12-20 03:00:00
2025-12-19 21:00:00,optimistic,387.28832650000004,279.3788107330788,2808.5492059999997,1628.9585394799997,57.033863881048674,51.32475908004672,2802.8401011989977,27,6.0,144.83717441229618,0.4,393.19688884,12.704130145509223,449.36787295999994,27.601581641597434,337.02590471999997,16.72815209394202,2025-12-20 03:00:00
2025-12-19 22:00:00,optimistic,379.98522825,370.34551615722745,2746.8584539999997,1593.1779033199998,55.67658934898897,0.0,2691.1818646510105,27,5.0,138.9837793096812,0.4,384.56018356,13.32134111571832,439.49735264,26.629832046243866,329.62301447999994,15.725416187026784,2025-12-20 03:00:00
2025-12-19 23:00:00,optimistic,430.752032,239.91084444535292,2550.3685979999996,1479.2137868399996,72.09521128105004,200.0,2678.2733867189495,27,4.0,189.26809249180155,0.4,357.05160371999995,18.635602481836695,408.05897567999995,33.896293038829285,306.04423175999995,19.563315760384054,2025-12-20 03:00:00
