Date,total_consumption_kWh,peak_load_kWh,avg_load_kWh,overloaded_hours,critical_hours,low_load_hours,peak_hours,daily_maintenance_pressure,rolling_30d_pressure,rolling_30d_overloaded_hours
2022-10-28,53981254.958000004,2607198.818,2249218.9565833337,0,0,0,0,10.057788167731777,287.3823315401344,0.0
2022-10-29,45049059.044,2183006.71,1877044.1268333334,0,0,5,0,6.972053076658719,284.49641388505984,0.0
2022-10-30,43670336.267000005,2319792.481,1819597.3444583334,0,0,7,0,6.595727031537039,281.7270207747648,0.0
2022-10-31,52661641.82,2635561.249,2194235.075833333,0,0,5,0,9.666484469658032,283.2931145424776,0.0
2022-11-01,58276028.399000004,2872557.926,2428167.8499583337,0,0,0,0,11.730635190223657,287.65497354614376,0.0
2022-11-02,60915993.382,2966274.784,2538166.3909166665,0,0,0,0,12.638139748670305,290.5875208845265,0.0
2022-11-03,63488072.617,3080065.883,2645336.3590416666,0,0,0,0,13.699021867209305,294.2405728534532,0.0
2022-11-04,60170907.396,3056954.967,2507121.1415,0,0,0,0,12.41682747684211,294.4109940893556,0.0
2022-11-05,51531411.477,2553169.519,2147142.1448749998,0,0,0,0,9.034778627814669,291.440122857572,0.0
2022-11-06,55440269.284,2613525.299,2310011.220166667,0,0,0,0,10.368898286511026,291.0387601445779,0.0
2022-11-07,62863300.77,3129744.253,2619304.19875,0,0,0,0,13.57630279468723,296.64825769380997,0.0
2022-11-08,61342928.194,3004446.374,2555955.3414166667,0,0,0,0,12.931942385209599,302.25670197039454,0.0
2022-11-09,62279788.979,3150279.94,2594991.2074583336,0,0,0,0,13.183263117371153,304.583302260938,0.0
2022-11-10,67162798.877,3339872.8370000003,2798449.9532083333,0,0,0,1,15.378148060260807,309.62644473751914,0.0
2022-11-11,64661070.084,3153840.0100000002,2694211.2535,0,0,0,0,14.18689108907327,314.06017676813167,0.0
2022-11-12,46957730.359,2304129.228,1956572.0982916665,0,0,4,0,7.579975726705674,311.690208637359,0.0
2022-11-13,45808930.471,2391397.852,1908705.4362916667,0,0,7,0,7.231463824137477,309.8006175025319,0.0
2022-11-14,61432531.986,3136883.872,2559688.83275,0,0,0,0,13.085125132821377,315.83404459766194,0.0
2022-11-15,62606609.522,2952893.96,2608608.7300833333,0,0,0,0,13.379561720727239,321.12219359968265,0.0
2022-11-16,68997551.72,3257163.768,2874897.9883333333,0,0,0,0,16.01720477299848,327.0704344957493,0.0
2022-11-17,68835925.131,3192295.7679999997,2868163.547125,0,0,0,0,15.981644388828682,332.86826242580895,0.0
2022-11-18,67047311.177,3298234.413,2793637.9657083335,0,0,0,2,15.327321041101282,338.52751023402317,0.0
2022-11-19,51828026.941,2537337.8479999998,2159501.1225416665,0,0,0,0,9.09144268256493,336.30564861286035,0.0
2022-11-20,50914993.381,2612249.185,2121458.0575416666,0,0,0,0,8.781305007193318,335.87780880941614,0.0
2022-11-21,60972653.23,2980819.1429999997,2540527.2179166665,0,0,0,0,12.717364609825147,341.7718464203324,0.0
2022-11-22,63132480.846,2986244.456,2630520.03525,0,0,0,0,13.506901065549439,348.49915513856945,0.0
2022-11-23,61498472.12,2915056.596,2562436.3383333334,0,0,0,0,12.855642880731267,349.83840532984993,0.0
2022-11-24,60230529.146,2828107.358,2509605.3810833334,0,0,0,0,12.393713403143142,351.1408645903566,0.0
2022-11-25,58813079.126,2741176.774,2450544.9635833334,0,0,0,0,11.740350704451114,352.6485016292072,0.0
2022-11-26,48414720.482,2367699.018,2017280.0200833334,0,0,0,0,7.964086643861095,350.09000499409836,0.0
2022-11-27,49224349.931,2493128.582,2051014.5804583335,0,0,0,0,8.229930954451014,348.2621477808176,0.0
2022-11-28,66426565.607,3317311.418,2767773.5669583334,0,0,0,5,15.228401337372178,356.5184960415311,0.0
2022-11-29,59184867.241,2865907.522,2466036.1350416667,0,0,0,0,12.022289931003629,361.9450589409977,0.0
2022-11-30,59406238.971,2857899.785,2475259.957125,0,0,0,0,12.084334555997268,364.3629090273369,0.0
2022-12-01,59949448.946,2889191.1890000002,2497893.7060833336,0,0,0,0,12.307743151296485,364.9400169884097,0.0
2022-12-02,61194962.365,3124021.7890000003,2549790.0985416668,0,0,0,0,12.854161920705229,365.15603916044466,0.0
2022-12-03,55384926.772,2558546.482,2307705.282166667,0,0,0,0,10.450633868837969,361.9076511620733,0.0
2022-12-04,53384656.659,2943779.87,2224360.694125,0,0,0,0,9.90007942618386,359.39090311141507,0.0
2022-12-05,64265954.025,3344504.5,2677748.084375,0,0,0,3,14.324174331093491,364.6802988146939,0.0
2022-12-06,60374313.26,2937372.403,2515596.3858333332,0,0,0,0,12.493726967505225,366.80512749568805,0.0
2022-12-07,62356900.333,3024021.486,2598204.1805416667,0,0,0,0,13.270215388675785,366.4990400896766,0.0
2022-12-08,63458832.599,3089698.341,2644118.0249583335,0,0,0,0,13.715245940307396,367.2823436447744,0.0
2022-12-09,60595448.802,2988447.19,2524810.36675,0,0,0,0,12.53896741833278,366.63804794573605,0.0
2022-12-10,53417480.828999996,2603889.55,2225728.367875,0,0,0,0,9.640572182836893,360.9004720683121,0.0
2022-12-11,53618716.918,2679884.526,2234113.2049166667,0,0,0,0,9.722933299640358,356.4365142788792,0.0
2022-12-12,63931146.458,3101672.514,2663797.769083333,0,0,0,0,13.963472398498372,362.82001095067193,0.0
2022-12-13,65521590.667,3116305.807,2730066.277791667,0,0,0,0,14.576602854320464,370.1651499808549,0.0
2022-12-14,63577241.646,3035042.256,2649051.73525,0,0,0,0,13.739496898624168,370.8195217466577,0.0
2022-12-15,64902881.056,3108871.731,2704286.7106666667,0,0,0,0,14.310425087350911,371.7503851132813,0.0
2022-12-16,64725532.968,3162015.674,2696897.207,0,0,0,0,14.203453562763888,369.93663390304675,0.0
2022-12-17,59943726.551,3167210.29,2497655.272958333,0,0,0,0,12.289246356348762,366.24423587056685,0.0
2022-12-18,55982855.723,2729269.965,2332618.988458333,0,0,0,0,10.70819655963101,361.62511138909656,0.0
2022-12-19,65148262.178,3418292.406,2714510.9240833335,0,0,0,1,14.600848035796021,367.1345167423277,0.0
2022-12-20,62261253.759,2905452.791,2594218.9066250003,0,0,0,0,13.088526163301427,371.4417378984358,0.0
2022-12-21,59050125.544,2970543.998,2460421.8976666667,0,0,0,0,12.020376411629472,370.7447497002401,0.0
2022-12-22,55878581.604,2707053.34,2328274.2335,0,0,0,0,10.671953566558404,367.9098022012491,0.0
2022-12-23,52854302.002,2594328.925,2202262.5834166664,0,0,0,0,9.570863898801813,364.6250232193196,0.0
2022-12-24,52558158.886,2666713.76,2189923.2869166667,0,0,0,0,9.393529890257668,361.62483970643416,0.0
2022-12-25,50780214.314,2537978.431,2115842.2630833336,0,0,0,0,8.817043256258904,358.70153225824197,0.0
2022-12-26,55198465.67,2638876.637,2299936.0695833336,0,0,0,0,10.242879796733476,360.9803254111143,0.0
2022-12-27,55760311.931,2620195.7989999996,2323346.3304583333,0,0,0,0,10.43562678561237,363.1860212422757,0.0
2022-12-28,60525954.015,2711691.847,2521914.750625,0,0,0,0,12.265859184056236,360.2234790889597,0.0
2022-12-29,62698486.917,3028486.429,2612436.9548750003,0,0,0,0,13.284001203074084,361.48519036103016,0.0
2022-12-30,62618155.088,2987423.974,2609089.7953333333,0,0,0,0,13.183848408878886,362.5847042139118,0.0
2022-12-31,59175655.153,2699501.059,2465652.2980416664,0,0,0,0,11.729557227661306,362.00651829027663,0.0
2023-01-01,55465486.388,2526894.093,2311061.932833333,0,0,0,0,10.307443150228753,359.45979951980013,0.0
2023-01-02,58943547.350999996,2910235.931,2455981.139625,0,0,0,0,11.940751809752484,360.9499174607147,0.0
2023-01-03,61271500.577,3001925.758,2552979.190708333,0,0,0,0,12.852285762207742,363.9021237967385,0.0
2023-01-04,67932162.209,3196540.453,2830506.7587083336,0,0,0,0,15.546008684988639,365.12395815063365,0.0
2023-01-05,65885149.084,3052872.057,2745214.5451666666,0,0,0,0,14.594921172471928,367.2251523556004,0.0
2023-01-06,66496073.901,3471797.336,2770669.745875,0,0,0,2,15.431519858410716,369.38645682533536,0.0
2023-01-07,55139656.897,2599991.699,2297485.704041667,0,0,0,0,10.195898540195472,365.8671094252234,0.0
2023-01-08,55006298.091,2537419.94,2291929.087125,0,0,0,0,10.137942568420591,363.46608457531124,0.0
2023-01-09,61200142.357,2856815.491,2550005.931541667,0,0,0,0,12.635124142066395,366.46063653454075,0.0
2023-01-10,63756028.192,3274164.2120000003,2656501.174666667,0,0,0,1,14.030546946026176,370.76825018092654,0.0
2023-01-11,71049813.029,3367433.551,2960408.8762083333,0,0,0,4,17.074556563696717,373.8793343461249,0.0
2023-01-12,65904989.148,3063877.619,2746041.2145000002,0,0,0,0,14.514713216347182,373.8174447081516,0.0
2023-01-13,63737186.854,2950084.468,2655716.1189166666,0,0,0,0,13.561303255542722,373.63925106507014,0.0
2023-01-14,60860056.01,3104363.263,2535835.6670833332,0,0,0,0,12.516790446787118,371.8456164245064,0.0
2023-01-15,64666568.796,3173616.958,2694440.3665,0,0,0,0,14.078085800266553,371.72024866200906,0.0
2023-01-16,66820014.218,3569573.357,2784167.2590833334,1,0,0,4,15.556220800099437,374.9872231057597,1.0
2023-01-17,70826218.462,3569188.315,2951092.4359166664,1,0,0,8,17.244432387649884,381.52345893377856,2.0
2023-01-18,66279082.137,3290590.107,2761628.422375,0,0,0,1,14.956099622689061,381.8787105206716,2.0
2023-01-19,64520604.41,3018902.377,2688358.5170833333,0,0,0,0,14.19714416256507,382.98732851993526,2.0
2023-01-20,59977176.637,2974176.634,2499049.0265416666,0,0,0,0,12.30619517907807,383.27314728738384,2.0
2023-01-21,53324658.056,2611598.837,2221860.7523333333,0,0,0,0,9.591395555303645,382.1925892761291,2.0
2023-01-22,53583593.85,2712442.5670000003,2232649.74375,0,0,0,0,9.729856696227884,382.35158207355516,2.0
2023-01-23,62281387.814,3055942.637,2595057.8255833336,0,0,0,0,13.293431449042926,386.2514836323404,2.0
2023-01-24,62002233.813999996,3020305.713,2583426.4089166666,0,0,0,0,13.153066680460732,390.5875070565423,2.0
2023-01-25,62360424.302,3056815.758,2598351.0125833335,0,0,0,0,13.289917478820447,393.63454473862924,2.0
2023-01-26,66020771.065,3322790.061,2750865.4610416666,0,0,0,1,14.994344104616383,398.19326205763326,2.0
2023-01-27,62493758.826,2961528.299,2603906.6177499997,0,0,0,0,13.237477696050275,399.16488056962726,2.0
2023-01-28,53972050.878,2564461.2339999997,2248835.45325,0,0,0,0,9.790135069011065,395.67101443556425,2.0
2023-01-29,64037849.14,3167428.602,2668243.714166667,0,0,0,0,13.821316175700193,396.30848220238556,2.0
2023-01-30,70257575.359,3451065.288,2927398.9732916667,0,0,0,5,16.859511701567108,401.4384366762914,2.0
2023-01-31,71724179.743,3499121.22,2988507.4892916665,0,0,0,4,17.613014158468513,408.74400768453114,2.0
2023-02-01,66887230.066,3303461.769,2786967.9194166665,0,0,0,1,15.289628746920554,412.09288462169917,2.0
2023-02-02,63037959.662,3146414.784,2626581.652583333,0,0,0,0,13.618168367947577,412.85876722743905,2.0
2023-02-03,64308660.342,3245566.305,2679527.51425,0,0,0,0,14.27258929141152,411.58534783386193,2.0
2023-02-04,52305660.672,2516459.332,2179402.528,0,0,0,0,9.21431617884934,406.2047428402393,2.0
2023-02-05,56923717.641,2709809.864,2371821.5683750003,0,0,0,0,11.059994450051185,401.8332174318798,2.0
2023-02-06,60719726.986999996,2881899.837,2529988.624458333,0,0,0,0,12.570548182906792,404.20786707459115,2.0
2023-02-07,59857925.884,2873407.386,2494080.245166667,0,0,0,0,12.22197358384351,406.291898090014,2.0
2023-02-08,63117320.39,3194802.4020000002,2629888.3495833334,0,0,0,0,13.647209770548473,407.3039837184961,2.0
2023-02-09,72133206.463,3660453.108,3005550.269291667,4,0,0,7,17.883248392504395,411.15668516497436,6.0
2023-02-10,67425934.596,3691382.247,2809413.9415,4,0,0,5,16.00537004360953,410.08749864488715,10.0
2023-02-11,58590348.326,2754596.005,2441264.513583333,0,0,0,0,11.751284758444468,407.32407018698444,10.0
2023-02-12,47535742.966,2372857.562,1980655.9569166666,0,0,5,0,7.6888212366866995,401.45158816812847,10.0
2023-02-13,56068007.725,2701562.424,2336166.988541667,0,0,0,0,10.80057189885227,399.7353696201936,10.0
2023-02-14,57718673.857,2809059.5609999998,2404944.744041667,0,0,0,0,11.425412134483947,397.08269595441095,10.0
2023-02-15,59104394.509,2847337.111,2462683.104541667,0,0,0,0,11.915648128064428,393.4421232823759,9.0
2023-02-16,58117953.635,2761401.862,2421581.4014583332,0,0,0,0,11.524907220091421,387.7225981148175,8.0
2023-02-17,67472447.664,3492752.6689999998,2811351.986,0,0,0,2,15.542576050861832,388.3090745429903,8.0
2023-02-18,54745391.453,2610006.74,2281057.9772083336,0,0,0,0,10.205845713240148,384.3177760936653,8.0
2023-02-19,56981780.245,2958370.653,2374240.8435416664,0,0,0,0,11.264282848403294,383.2758637629906,8.0
2023-02-20,68290880.062,3297818.971,2845453.335916667,0,0,0,2,15.908588230579825,389.59305643826673,8.0
2023-02-21,65033915.168,3271578.1720000003,2709746.4653333332,0,0,0,1,14.479582679252676,394.3427824212916,8.0
2023-02-22,59224971.593,2829307.431,2467707.1497083334,0,0,0,0,11.935850606897025,392.98520157914567,8.0
2023-02-23,61781541.964,3297007.849,2574230.9151666667,0,0,0,1,13.148461795836742,392.98059669452164,8.0
2023-02-24,68137611.573,3449110.412,2839067.148875,0,0,0,1,15.887980225222025,395.5786594409232,8.0
2023-02-25,60716321.4,3158179.686,2529846.725,0,0,0,0,12.821318154599195,393.405633490906,8.0
2023-02-26,54644466.803,2676741.0409999997,2276852.7834583335,0,0,0,0,10.317494485439841,390.4856502802956,8.0
2023-02-27,57358125.751,2820369.084,2389921.906291667,0,0,0,0,11.268253847045127,391.96376905832966,8.0
2023-02-28,57450128.368,2790370.5390000003,2393755.3486666665,0,0,0,0,11.257322287322413,389.3997751699519,8.0
2023-03-01,58207115.915,2811394.583,2425296.4964583335,0,0,0,0,11.560163595290092,384.10042706367483,8.0
2023-03-02,57684930.904,2817136.583,2403538.787666667,0,0,0,0,11.328333101389001,377.81574600659536,8.0
2023-03-03,60333859.578,3002236.292,2513910.81575,0,0,0,0,12.502576307693554,375.02869356736835,8.0
2023-03-04,62088566.773,2931740.602,2587023.6155416667,0,0,0,0,12.971012699013988,374.3815378984348,8.0
2023-03-05,58407548.696,2797433.626,2433647.8623333336,0,0,0,0,11.684176896507898,371.79312550353114,8.0
2023-03-06,58570321.682000004,2821942.829,2440430.0700833336,0,0,0,0,11.660032212679985,374.2388415373618,8.0
2023-03-07,65629712.591,3608719.628,2734571.357958333,1,0,0,2,14.959530557246355,378.13837764455695,9.0
2023-03-08,71016413.256,3234195.129,2959017.219,0,0,0,0,16.895157980114178,382.4629874417643,9.0
2023-03-09,68310457.40799999,3198636.674,2846269.0586666665,0,0,0,0,15.643507697761896,385.88452155568274,9.0
2023-03-10,66413646.013,3173710.006,2767235.2505416665,0,0,0,0,14.920116265542658,387.1574280506769,9.0
2023-03-11,56452470.897,2912462.759,2352186.287375,0,0,0,0,10.860561425299052,380.13474108347157,5.0
2023-03-12,57353697.408,2861169.477,2389737.392,0,0,0,0,11.334749417452976,375.464120457315,1.0
2023-03-13,73128871.327,3643881.194,3047036.305291667,2,0,0,9,18.27772397198054,381.9905596708511,3.0
2023-03-14,67641585.966,3457015.2199999997,2818399.41525,0,0,0,3,15.623859552132219,389.92559798629657,3.0
2023-03-15,72019986.887,3532375.863,3000832.786958333,0,0,0,5,17.683623669254082,396.8086497566984,3.0
2023-03-16,70321602.293,3618743.117,2930066.7622083332,2,0,0,6,17.147764121891694,402.53100174410616,5.0
2023-03-17,62363703.659,3166557.421,2598487.6524583334,0,0,0,0,13.30280504870173,403.9181586647435,5.0
2023-03-18,51812465.562,2375336.513,2158852.73175,0,0,0,0,9.137778656422633,401.5310301010747,5.0
2023-03-19,49206251.914,2360893.373,2050260.4964166665,0,0,0,0,8.18218281007974,394.1706368602926,5.0
2023-03-20,59557593.288,2949885.511,2481566.387,0,0,0,0,12.082290767130258,396.0470819141827,5.0
2023-03-21,59624718.554,2853964.605,2484363.2730833334,0,0,0,0,12.09240492079286,396.8752039865723,5.0
2023-03-22,66084002.222,3314641.411,2753500.0925833336,0,0,0,1,15.192778820345563,396.159394576338,5.0
2023-03-23,66516285.79,3295292.169,2771511.9079166665,0,0,0,2,15.188568711056986,396.8683806081423,5.0
2023-03-24,64686023.331,3286713.4899999998,2695250.972125,0,0,0,1,14.40846304502931,399.34099304627455,5.0
2023-03-25,59930585.304,2810948.246,2497107.721,0,0,0,0,12.118811666640958,398.3113429170788,5.0
2023-03-26,51653636.457,2985434.693,2245810.2807391305,0,0,0,0,9.675310326041066,392.09867301789785,5.0
2023-03-27,67898483.359,3491464.567,2829103.4732916667,0,0,0,5,16.181796918659543,395.4591517819582,5.0
2023-03-28,64710610.73,3369837.06,2696275.447083333,0,0,0,3,14.440906309668655,399.582563606187,5.0
2023-03-29,61424725.423,3076090.434,2559363.559291667,0,0,0,0,12.91431223925806,401.22862199839994,5.0
2023-03-30,66683093.585,3425911.082,2778462.2327083335,0,0,0,2,15.296964313403128,405.26826402448063,5.0
2023-03-31,57731611.219,2884471.4159999997,2405483.8007916664,0,0,0,0,11.402135984455056,405.1102364136456,5.0
2023-04-01,60511528.685,3070033.867,2521313.6952083334,0,0,0,0,12.479329658189235,406.26123297044586,5.0
2023-04-02,55378464.833,2645784.667,2307436.034708333,0,0,0,0,10.306314895088114,404.0649715578404,5.0
2023-04-03,57269344.516,2709246.391,2386222.688166667,0,0,0,0,11.129326717949676,402.2232855767761,5.0
2023-04-04,56806826.755,2703957.66,2366951.1147916666,0,0,0,0,10.942331280187036,401.48143996045525,5.0
2023-04-05,55173238.952,2674402.886,2298884.956333333,0,0,0,0,10.326099629083155,400.1475073768584,5.0
2023-04-06,51393028.844,2644305.437,2141376.2018333334,0,0,0,0,9.111105953791272,394.2990827734033,4.0
2023-04-07,49659890.941,2555784.925,2069162.1225416667,0,0,1,0,8.774295018568305,386.17821981185745,4.0
2023-04-08,43879771.732,2031908.497,1828323.8221666666,0,0,7,0,6.54995252918786,377.0846646432834,4.0
2023-04-09,43460732.135,2155208.442,1810863.8389583332,0,0,8,0,6.443821811564263,368.608370189305,4.0
2023-04-10,55320696.045,2965392.055,2305029.001875,0,0,5,0,10.834036374632376,368.5818451386383,4.0
2023-04-11,60483157.559,3126029.907,2520131.5649583335,0,0,0,0,12.650100128116327,369.89719584930174,4.0
2023-04-12,59633083.557000004,3261448.34,2484711.814875,0,0,2,0,12.66897383781421,364.28844571513537,2.0
2023-04-13,64526032.834,3322657.77,2688584.7014166666,0,0,0,1,14.522907289781632,363.1874934527848,2.0
2023-04-14,51154973.042,2593977.778,2131457.2100833333,0,0,3,0,9.101423809680913,354.6052935932116,2.0
2023-04-15,46597719.527,2211329.621,1941571.6469583334,0,0,4,0,7.380673706570908,344.8382031778908,0.0
2023-04-16,44604779.544,2135947.263,1858532.481,0,0,6,0,6.741675828277616,338.2770739574667,0.0
2023-04-17,53658469.892,2837997.465,2235769.578833333,0,0,0,0,10.006885520060184,339.1461808211042,0.0
2023-04-18,57313848.458,3092487.544,2388077.019083333,0,0,0,0,11.42017862249193,342.38417663351646,0.0
2023-04-19,58583204.494,2978314.428,2440966.853916667,0,0,0,0,11.836986341907753,342.13887220829395,0.0
2023-04-20,57208757.662,2698339.889,2383698.2359166667,0,0,0,0,11.153868449006056,341.2003357365071,0.0
2023-04-21,53614885.658,2678277.288,2233953.5690833335,0,0,0,0,9.959631828628064,335.9671887447896,0.0
2023-04-22,46013622.878,2259398.956,1917234.2865833333,0,0,4,0,7.3468549706855075,328.12547500441815,0.0
2023-04-23,43509774.747,2162681.491,1812907.281125,0,0,9,0,6.551413433635293,320.2684253930242,0.0
2023-04-24,55288746.484,2867707.375,2303697.7701666667,0,0,5,0,10.777032522962829,318.92664624934605,0.0
2023-04-25,60640915.91,3088204.591,2526704.8295833333,0,0,0,0,12.695573463982482,321.9469093872874,0.0
2023-04-26,64271429.58,3371799.872,2677976.2325,0,0,0,2,14.261779789240395,320.02689225786827,0.0
2023-04-27,58027434.593,3159064.09,2417809.7747083334,0,0,0,0,11.645183220419083,317.2311691686187,0.0
2023-04-28,53781966.798,2840393.567,2240915.28325,0,0,0,0,9.91868048232818,314.2355374116889,0.0
2023-04-29,49978273.033,2567716.431,2082428.0430416667,0,0,2,0,8.661666828024735,307.60023992631045,0.0
2023-04-30,48196661.885,2633592.34,2008194.2452083332,0,0,7,0,8.143939002147114,304.3420429440025,0.0
2023-05-01,50077248.975,2764964.735,2086552.0406250001,0,0,5,0,8.86381585890164,300.7265291447149,0.0
2023-05-02,59586081.936,3118473.628,2482753.414,0,0,0,0,12.500280943777005,302.92049519340384,0.0
2023-05-03,54096864.679,2607090.077,2254036.0282916664,0,0,0,0,10.02872912583527,301.81989760128937,0.0
2023-05-04,55673936.576,2718161.2139999997,2319747.357333333,0,0,0,0,10.639509005927739,301.51707532703006,0.0
2023-05-05,56989131.926,2717721.414,2374547.163583333,0,0,0,0,11.11429217125646,302.30526786920336,0.0
2023-05-06,50565276.818,2319157.8959999997,2106886.5340833333,0,0,0,0,8.611766054140347,301.8059279695525,0.0
2023-05-07,50023807.693,2436660.75,2084325.3205416668,0,0,0,0,8.634570655431986,301.66620360641616,0.0
2023-05-08,57055017.532,2830922.942,2377292.3971666666,0,0,0,0,11.313229151072855,306.42948022830114,0.0
2023-05-09,56779909.341,2781890.867,2365829.555875,0,0,0,0,11.009493180032036,310.99515159676895,0.0
2023-05-10,53983940.366,2508216.369,2249330.848583333,0,0,0,0,9.911713417782874,310.07282863991946,0.0
2023-05-11,53196726.275,2595440.07,2216530.261458333,0,0,0,0,9.719809934231778,307.14253844603485,0.0
2023-05-12,53815947.886,2791812.413,2242331.1619166667,0,0,0,0,10.09022660847912,304.56379121669977,0.0
2023-05-13,43856394.276,2158666.802,1827349.7615,0,0,6,0,6.70931413838915,296.7501980653073,0.0
2023-05-14,42648374.284,2080707.696,1777015.5951666667,0,0,8,0,6.250683450533535,293.8994577061599,0.0
2023-05-15,51894466.909,2558648.07,2162269.454541667,0,0,5,0,9.296218377832066,295.8150023774211,0.0
2023-05-16,57797884.432,2738411.723,2408245.1846666667,0,0,0,0,11.27273281377302,300.3460593629165,0.0
2023-05-17,58873847.173,2909028.656,2453076.965541667,0,0,0,0,11.785388959950252,302.12456280280657,0.0
2023-05-18,47188638.165,2321613.9560000002,1966193.256875,0,0,3,0,7.612733838317931,298.3171180186325,0.0
2023-05-19,46737564.994,2318155.343,1947398.5414166667,0,0,6,0,7.489240240003945,293.96937191672873,0.0
2023-05-20,46544423.288,2402287.666,1939350.9703333334,0,0,7,0,7.585312240001972,290.4008157077247,0.0
2023-05-21,47530676.953999996,2316620.8479999998,1980444.8730833333,0,0,8,0,7.790147115604232,288.23133099470084,0.0
2023-05-22,56937698.554,2849760.734,2372404.1064166664,0,0,0,0,11.13142709690249,292.0159031209178,0.0
2023-05-23,55103149.412,2666640.862,2295964.558833333,0,0,0,0,10.422891923084252,295.88738161036673,0.0
2023-05-24,53724700.428,2594850.293,2238529.1845,0,0,0,0,9.843711489786344,294.95406057719026,0.0
2023-05-25,54613598.689,2768120.188,2275566.6120416666,0,0,0,0,10.28319544411601,292.54168255732384,0.0
2023-05-26,53696323.627000004,2848324.421,2237346.817791667,0,0,0,0,10.014339087458145,288.2942418555416,0.0
2023-05-27,46042238.541,2335784.648,1918426.6058750001,0,0,5,0,7.26956555961314,283.9186241947356,0.0
2023-05-28,46814204.313,2451817.9,1950591.846375,0,0,8,0,7.715674553244603,281.71561826565204,0.0
2023-05-29,47621803.801,2545698.746,1984241.8250416666,0,0,8,0,7.979802591563735,281.0337540291911,0.0
2023-05-30,52271121.346,2544488.87,2177963.3894166667,0,0,4,0,9.420200024574918,282.31001505161885,0.0
2023-05-31,54855340.975,2776538.704,2285639.207291667,0,0,0,0,10.36736609689823,283.81356528961544,0.0
2023-06-01,58665230.109000005,2856518.844,2444384.587875,0,0,0,0,11.88133273986909,283.19461708570753,0.0
2023-06-02,51102911.158,2504528.354,2129287.9649166665,0,0,0,0,8.920478004978145,282.0863659648504,0.0
2023-06-03,45606542.203,2326340.601,1900272.5917916668,0,0,5,0,7.1465839700364615,278.5934409289592,0.0
2023-06-04,45659592.182,2388354.471,1902483.0075833332,0,0,8,0,7.244506006592419,274.72365476429513,0.0
2023-06-05,45713190.651,2142987.317,1904716.277125,0,0,5,0,7.095303423770977,273.2071921339257,0.0
2023-06-06,53146668.535000004,2564318.358,2214444.522291667,0,0,2,0,9.683181640028803,274.2558031185225,0.0
2023-06-07,54660256.799,2617523.6440000003,2277510.6999583333,0,0,0,0,10.189342291849142,273.13191625929886,0.0
2023-06-08,54930837.104,2681223.559,2288784.8793333336,0,0,0,0,10.283016897514123,272.4054399767809,0.0
2023-06-09,52261266.159,2592660.128,2177552.756625,0,0,0,0,9.321109713196984,271.814836272195,0.0
2023-06-10,46182546.953999996,2368353.741,1924272.7897499998,0,0,5,0,7.335271928422821,269.43029826638605,0.0
2023-06-11,47393993.451,2572078.812,1974749.727125,0,0,8,0,7.836030760159663,267.17610241806665,0.0
2023-06-12,53605820.915,2676051.395,2233575.8714583335,0,0,0,0,9.891161776226763,270.3579500559042,0.0
2023-06-13,55769226.446,2709261.273,2323717.7685833336,0,0,0,0,10.643064982379363,274.75033158775005,0.0
2023-06-14,55044140.081,2678780.498,2293505.8367083333,0,0,0,0,10.355974828865643,275.8100880387836,0.0
2023-06-15,55684605.421000004,2691367.032,2320191.892541667,0,0,0,0,10.536636070132028,275.0739912951426,0.0
2023-06-16,52674306.378,2607495.46,2194762.76575,0,0,0,0,9.44484619792644,272.7334485331188,0.0
2023-06-17,45775465.907,2162174.57,1907311.0794583333,0,0,5,0,7.1103543718782,272.2310690666791,0.0
2023-06-18,45383443.864,2181354.843,1890976.8276666666,0,0,7,0,7.040122589199835,271.78195141587497,0.0
2023-06-19,54429615.773,2708848.5640000002,2267900.6572083333,0,0,0,0,10.188423318333287,274.3850624942063,0.0
2023-06-20,54483887.929,2625014.499,2270161.9970416664,0,0,0,0,10.132210769968184,276.7271261485703,0.0
2023-06-21,54807649.529,2699603.9189999998,2283652.0637083333,0,0,0,0,10.273441965949075,275.86914101761687,0.0
2023-06-22,53585649.205,2597400.903,2232735.3835416664,0,0,0,0,9.795294179175817,275.24154327370843,0.0
2023-06-23,50786931.937,2513880.119,2116122.164041667,0,0,0,0,8.800099026571983,274.19793081049403,0.0
2023-06-24,44735758.506,2285015.985,1863989.9377499998,0,0,7,0,6.8800045508974454,270.7947399172755,0.0
2023-06-25,45119130.148,2262478.215,1879963.7561666667,0,0,8,0,7.008461044002098,267.7888618738194,0.0
2023-06-26,52946786.905,2689264.476,2206116.1210416667,0,0,3,0,9.732840797667304,270.2521371118736,0.0
2023-06-27,52207640.416,2534551.172,2175318.350666667,0,0,1,0,9.39099990359812,271.9274624622271,0.0
2023-06-28,51568749.125,2494345.3850000002,2148697.8802083335,0,0,1,0,9.111726402341036,273.0593862730044,0.0
2023-06-29,52623207.661,2558032.524,2192633.6525416668,0,0,0,0,9.50017319516797,273.13935944359747,0.0
2023-06-30,48443580.674,2414339.652,2018482.5280833335,0,0,1,0,8.036211583918327,270.80820493061753,0.0
2023-07-01,43066708.467,2092844.3099999998,1794446.186125,0,0,11,0,6.36060998699576,265.2874821777442,0.0
2023-07-02,46621639.803,2732595.233,1942568.3251250002,0,0,9,0,7.89344447577542,264.2604486485415,0.0
2023-07-03,50000868.332,2632753.221,2083369.5138333335,0,0,6,0,8.725635706912444,265.83950038541747,0.0
